Var1,Var2,mean_aa_dist
NP_6,NP_26,2.85365853658537
NP_6,NP_27,17.109756097561
NP_6,NP_28,19.109756097561
NP_6,NP_29,12.280487804878
NP_7,NP_8,3.55
NP_7,NP_9,9.10865384615384
NP_7,NP_10,11.912
NP_7,NP_11,9.60178571428572
NP_7,NP_12,2.87142857142857
NP_7,NP_13,4.20769230769231
NP_7,NP_14,3.11818181818182
NP_7,NP_15,2.95833333333333
NP_7,NP_16,9.625
NP_7,NP_18,3.57857142857143
NP_7,NP_19,1.8
NP_7,NP_20,1.55
NP_7,NP_21,2.8
NP_7,NP_22,1.3
NP_7,NP_23,7.3
NP_7,NP_24,1.3
NP_7,NP_25,4.3
NP_7,NP_26,1.8
NP_7,NP_27,14.25
NP_7,NP_28,16.25
NP_7,NP_29,11.3
NP_8,NP_9,10.0961538461539
NP_8,NP_10,11.8957142857143
NP_8,NP_11,9.67857142857143
NP_8,NP_12,3.82142857142857
NP_8,NP_13,3.39835164835165
NP_8,NP_14,4.52272727272727
NP_8,NP_15,1.91666666666667
NP_8,NP_16,9.625
NP_8,NP_18,4.53571428571429
NP_8,NP_19,2.75
NP_8,NP_20,2.5
NP_8,NP_21,1.75
NP_8,NP_22,2.25
NP_8,NP_23,8.25
NP_8,NP_24,2.25
NP_8,NP_25,2.28571428571429
NP_8,NP_26,2.75
NP_8,NP_27,17.25
NP_8,NP_28,19.2142857142857
NP_8,NP_29,12.25
NP_9,NP_10,19.4876923076923
NP_9,NP_11,17.2335164835165
NP_9,NP_12,9.15934065934066
NP_9,NP_13,10.991124260355
NP_9,NP_14,9.86013986013986
NP_9,NP_15,9.4017094017094
NP_9,NP_16,17.1826923076923
NP_9,NP_18,10.1648351648352
NP_9,NP_19,7.88461538461538
NP_9,NP_20,8.13461538461539
NP_9,NP_21,9.34615384615385
NP_9,NP_22,7.88461538461539
NP_9,NP_23,6.88461538461539
NP_9,NP_24,7.88461538461539
NP_9,NP_25,10.8653846153846
NP_9,NP_26,8.38461538461539
NP_9,NP_27,22.8076923076923
NP_9,NP_28,23.8076923076923
NP_9,NP_29,17.8846153846154
NP_10,NP_11,6.82285714285714
NP_10,NP_12,13.0942857142857
